index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original,trace_chunk
808,"bucket3$72,:3,:6001",2014-05-20T15:10:29.289900,MQ,GBM,14.799451,-61.159276,800.0,2708.0,,2708,100.0,ZNE,dev,"bucket2$72,:3,:6001",
809,"bucket0$645,:3,:6001",2014-05-20T15:10:15.569900,MQ,BAM,14.8171,-61.1445,670.0,4100.0,,4100,100.0,ZNE,train,"bucket1$645,:3,:6001",
810,"bucket3$73,:3,:6001",2014-05-20T15:10:08.150000,MQ,IA2,14.80307,-61.20515,289.0,,4953.0,4953,100.0,ZNE,dev,"bucket2$73,:3,:6001",
811,"bucket0$646,:3,:6001",2014-05-20T22:26:13.689900,MQ,MLM,14.7846,-61.1786,370.0,2900.0,,2900,100.0,ZNE,train,"bucket1$646,:3,:6001",
812,"bucket0$647,:3,:6001",2014-05-20T22:26:31.609900,MQ,GBM,14.799451,-61.159276,800.0,1126.0,,1126,100.0,ZNE,train,"bucket1$647,:3,:6001",
813,"bucket1$91,:3,:6001",2014-05-20T22:26:15.560000,MQ,LAM,14.81292,-61.16314,1240.0,2736.0,2802.0,2736,100.0,ZNE,test,"bucket0$91,:3,:6001",
814,"bucket0$648,:3,:6001",2014-05-20T22:26:30.889900,MQ,BAM,14.8171,-61.1445,670.0,1242.0,,1242,100.0,ZNE,train,"bucket1$648,:3,:6001",
815,"bucket0$649,:3,:6001",2014-05-20T22:26:04.630000,MQ,IA2,14.80307,-61.20515,289.0,3886.0,3984.0,3886,100.0,ZNE,train,"bucket1$649,:3,:6001",
816,"bucket0$650,:3,:6001",2014-05-21T16:56:04.790000,MQ,LAM,14.81292,-61.16314,1240.0,2889.0,2948.0,2889,100.0,ZNE,train,"bucket1$650,:3,:6001",
817,"bucket1$92,:3,:6001",2014-05-21T16:56:09.229900,MQ,BAM,14.8171,-61.1445,670.0,2468.0,,2468,100.0,ZNE,test,"bucket0$92,:3,:6001",
818,"bucket0$651,:3,:6001",2014-05-21T16:56:14.419900,MQ,GBM,14.799451,-61.159276,800.0,1971.0,,1971,100.0,ZNE,train,"bucket1$651,:3,:6001",
819,"bucket0$652,:3,:6001",2014-05-21T16:56:00.390000,MQ,IA2,14.80307,-61.20515,289.0,,3487.0,3487,100.0,ZNE,train,"bucket1$652,:3,:6001",
820,"bucket0$653,:3,:6001",2014-05-23T04:12:11.140000,MQ,LAM,14.81292,-61.16314,1240.0,653.0,,653,100.0,ZNE,train,"bucket1$653,:3,:6001",
821,"bucket0$654,:3,:6001",2014-05-23T04:11:55.819900,MQ,GBM,14.799451,-61.159276,800.0,2223.0,,2223,100.0,ZNE,train,"bucket1$654,:3,:6001",
822,"bucket0$655,:3,:6001",2014-05-23T04:11:58.559900,MQ,BAM,14.8171,-61.1445,670.0,1953.0,,1953,100.0,ZNE,train,"bucket1$655,:3,:6001",
823,"bucket0$656,:3,:6001",2014-05-23T04:11:44.370000,MQ,IA2,14.80307,-61.20515,289.0,3389.0,3486.0,3389,100.0,ZNE,train,"bucket1$656,:3,:6001",
824,"bucket1$93,:3,:6001",2014-05-24T23:39:37.069900,MQ,GBM,14.799451,-61.159276,800.0,3694.0,,3694,100.0,ZNE,test,"bucket0$93,:3,:6001",
825,"bucket0$657,:3,:6001",2014-05-24T23:39:33.190000,MQ,LAM,14.81292,-61.16314,1240.0,4086.0,4156.0,4086,100.0,ZNE,train,"bucket1$657,:3,:6001",
826,"bucket0$658,:3,:6001",2014-05-24T23:39:47.449900,MQ,BAM,14.8171,-61.1445,670.0,2695.0,,2695,100.0,ZNE,train,"bucket1$658,:3,:6001",
827,"bucket0$659,:3,:6001",2014-05-24T23:39:39,MQ,IA2,14.80307,-61.20515,289.0,3567.0,3584.0,3567,100.0,ZNE,train,"bucket1$659,:3,:6001",
828,"bucket1$94,:3,:6001",2014-05-24T23:39:39.919900,MQ,MLM,14.7846,-61.1786,370.0,3510.0,,3510,100.0,ZNE,test,"bucket0$94,:3,:6001",
829,"bucket0$660,:3,:6001",2014-05-25T13:18:47.680000,MQ,LAM,14.81292,-61.16314,1240.0,4384.0,4434.0,4384,100.0,ZNE,train,"bucket1$660,:3,:6001",
830,"bucket0$661,:3,:6001",2014-05-25T13:18:52.259900,MQ,GBM,14.799451,-61.159276,800.0,3928.0,,3928,100.0,ZNE,train,"bucket1$661,:3,:6001",
831,"bucket0$662,:3,:6001",2014-05-25T13:19:18.439900,MQ,MLM,14.7846,-61.1786,370.0,1375.0,,1375,100.0,ZNE,train,"bucket1$662,:3,:6001",
832,"bucket0$663,:3,:6001",2014-05-25T13:19:25.439900,MQ,BAM,14.8171,-61.1445,670.0,678.0,,678,100.0,ZNE,train,"bucket1$663,:3,:6001",
833,"bucket0$664,:3,:6001",2014-05-28T04:06:37.449900,MQ,GBM,14.799451,-61.159276,800.0,2447.0,,2447,100.0,ZNE,train,"bucket1$664,:3,:6001",
834,"bucket1$95,:3,:6001",2014-05-28T04:06:55.720000,MQ,LAM,14.81292,-61.16314,1240.0,624.0,671.0,624,100.0,ZNE,test,"bucket0$95,:3,:6001",
835,"bucket0$665,:3,:6001",2014-05-28T04:06:14.709900,MQ,BAM,14.8171,-61.1445,670.0,4767.0,,4767,100.0,ZNE,train,"bucket1$665,:3,:6001",
836,"bucket0$666,:3,:6001",2014-05-28T04:06:13.999900,MQ,MLM,14.7846,-61.1786,370.0,4840.0,,4840,100.0,ZNE,train,"bucket1$666,:3,:6001",
837,"bucket0$667,:3,:6001",2014-05-28T04:06:27.149900,MQ,CPM,14.8168,-61.2074,242.0,3594.0,,3594,100.0,ZNE,train,"bucket1$667,:3,:6001",
838,"bucket3$74,:3,:6001",2014-05-28T04:06:17.080000,WI,SAM,14.84108,-61.1638,485.0,,4687.0,4687,100.0,ZNE,dev,"bucket2$74,:3,:6001",
839,"bucket0$668,:3,:6001",2014-05-28T05:54:56.690000,MQ,LAM,14.81292,-61.16314,1240.0,502.0,647.0,502,100.0,ZNE,train,"bucket1$668,:3,:6001",
840,"bucket1$96,:3,:6001",2014-05-28T05:54:20.849900,MQ,GBM,14.799451,-61.159276,800.0,4125.0,,4125,100.0,ZNE,test,"bucket0$96,:3,:6001",
841,"bucket3$75,:3,:6001",2014-05-28T05:54:20.229900,MQ,BAM,14.8171,-61.1445,670.0,4251.0,,4251,100.0,ZNE,dev,"bucket2$75,:3,:6001",
842,"bucket0$669,:3,:6001",2014-05-28T06:16:22.770000,WI,SAM,14.84108,-61.1638,485.0,2911.0,,2911,100.0,ZNE,train,"bucket1$669,:3,:6001",
843,"bucket0$670,:3,:6001",2014-05-28T06:16:27.080000,MQ,LAM,14.81292,-61.16314,1240.0,2509.0,2565.0,2509,100.0,ZNE,train,"bucket1$670,:3,:6001",
844,"bucket0$671,:3,:6001",2014-05-28T06:23:51.369900,MQ,GBM,14.799451,-61.159276,800.0,1257.0,,1257,100.0,ZNE,train,"bucket1$671,:3,:6001",
845,"bucket0$672,:3,:6001",2014-05-28T06:23:23.039900,MQ,BAM,14.8171,-61.1445,670.0,4163.0,,4163,100.0,ZNE,train,"bucket1$672,:3,:6001",
846,"bucket1$97,:3,:6001",2014-05-28T06:23:43.480000,MQ,LAM,14.81292,-61.16314,1240.0,2196.0,2242.0,2196,100.0,ZNE,test,"bucket0$97,:3,:6001",
847,"bucket0$673,:3,:6001",2014-05-30T07:55:50.800000,MQ,BAM,14.8171,-61.1445,670.0,4462.0,,4462,100.0,ZNE,train,"bucket1$673,:3,:6001",
848,"bucket0$674,:3,:6001",2014-05-30T07:56:15.170000,MQ,GBM,14.799451,-61.159276,800.0,2039.0,,2039,100.0,ZNE,train,"bucket1$674,:3,:6001",
849,"bucket0$675,:3,:6001",2014-05-30T07:55:51.410000,MQ,LAM,14.81292,-61.16314,1240.0,4435.0,4484.0,4435,100.0,ZNE,train,"bucket1$675,:3,:6001",
850,"bucket1$98,:3,:6001",2014-05-30T12:23:35.400000,MQ,BAM,14.8171,-61.1445,670.0,1840.0,,1840,100.0,ZNE,test,"bucket0$98,:3,:6001",
851,"bucket0$676,:3,:6001",2014-05-30T12:23:39.950000,MQ,LAM,14.81292,-61.16314,1240.0,1607.0,1627.0,1607,100.0,ZNE,train,"bucket1$676,:3,:6001",
852,"bucket0$677,:3,:6001",2014-05-30T12:23:10.890000,MQ,GBM,14.799451,-61.159276,800.0,4514.0,,4514,100.0,ZNE,train,"bucket1$677,:3,:6001",
853,"bucket0$678,:3,:6001",2014-05-30T15:08:59.520000,MQ,GBM,14.799451,-61.159276,800.0,2688.0,,2688,100.0,ZNE,train,"bucket1$678,:3,:6001",
854,"bucket0$679,:3,:6001",2014-05-30T15:08:42.450000,MQ,LAM,14.81292,-61.16314,1240.0,4505.0,4591.0,4505,100.0,ZNE,train,"bucket1$679,:3,:6001",
855,"bucket0$680,:3,:6001",2014-05-30T17:49:59.630000,MQ,GBM,14.799451,-61.159276,800.0,2122.0,,2122,100.0,ZNE,train,"bucket1$680,:3,:6001",
856,"bucket0$681,:3,:6001",2014-05-30T17:50:02.520000,MQ,LAM,14.81292,-61.16314,1240.0,1841.0,1888.0,1841,100.0,ZNE,train,"bucket1$681,:3,:6001",
857,"bucket0$682,:3,:6001",2014-05-30T17:49:46.460000,MQ,BAM,14.8171,-61.1445,670.0,3483.0,,3483,100.0,ZNE,train,"bucket1$682,:3,:6001",
858,"bucket0$683,:3,:6001",2014-05-30T18:01:57.010000,MQ,BAM,14.8171,-61.1445,670.0,796.0,,796,100.0,ZNE,train,"bucket1$683,:3,:6001",
859,"bucket0$684,:3,:6001",2014-05-30T18:01:22.340000,MQ,LAM,14.81292,-61.16314,1240.0,4370.0,4404.0,4370,100.0,ZNE,train,"bucket1$684,:3,:6001",
860,"bucket0$685,:3,:6001",2014-05-30T18:01:32.850000,MQ,GBM,14.799451,-61.159276,800.0,3330.0,,3330,100.0,ZNE,train,"bucket1$685,:3,:6001",
861,"bucket0$686,:3,:6001",2014-05-30T18:05:31.280000,MQ,LAM,14.81292,-61.16314,1240.0,3831.0,3896.0,3831,100.0,ZNE,train,"bucket1$686,:3,:6001",
862,"bucket1$99,:3,:6001",2014-05-30T18:06:01.960000,MQ,GBM,14.799451,-61.159276,800.0,763.0,,763,100.0,ZNE,test,"bucket0$99,:3,:6001",
863,"bucket0$687,:3,:6001",2014-05-30T18:05:36.880000,MQ,BAM,14.8171,-61.1445,670.0,3314.0,,3314,100.0,ZNE,train,"bucket1$687,:3,:6001",
0,"bucket0$688,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$0,:3,:6001",
1,"bucket0$689,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$1,:3,:6001",
2,"bucket0$690,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$2,:3,:6001",
3,"bucket0$691,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$3,:3,:6001",
4,"bucket0$692,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$4,:3,:6001",
5,"bucket0$693,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$5,:3,:6001",
6,"bucket0$694,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$6,:3,:6001",
7,"bucket0$695,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$7,:3,:6001",
8,"bucket0$696,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$8,:3,:6001",
9,"bucket0$697,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$9,:3,:6001",
10,"bucket0$698,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$10,:3,:6001",
11,"bucket0$699,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$11,:3,:6001",
12,"bucket0$700,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$12,:3,:6001",
13,"bucket0$701,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$13,:3,:6001",
14,"bucket0$702,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$14,:3,:6001",
15,"bucket0$703,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$15,:3,:6001",
16,"bucket1$100,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,test,"bucket1$0,:3,:6001",
17,"bucket0$704,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$16,:3,:6001",
18,"bucket1$101,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,test,"bucket1$1,:3,:6001",
19,"bucket0$705,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$17,:3,:6001",
20,"bucket0$706,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$18,:3,:6001",
21,"bucket0$707,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$19,:3,:6001",
22,"bucket0$708,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$20,:3,:6001",
23,"bucket0$709,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$21,:3,:6001",
24,"bucket0$710,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$22,:3,:6001",
25,"bucket0$711,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$23,:3,:6001",
26,"bucket0$712,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$24,:3,:6001",
27,"bucket0$713,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$25,:3,:6001",
28,"bucket0$714,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$26,:3,:6001",
29,"bucket0$715,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$27,:3,:6001",
30,"bucket0$716,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$28,:3,:6001",
31,"bucket3$76,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,dev,"bucket2$0,:3,:6001",
32,"bucket0$717,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$29,:3,:6001",
33,"bucket0$718,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$30,:3,:6001",
34,"bucket0$719,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$31,:3,:6001",
35,"bucket0$720,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$32,:3,:6001",
36,"bucket1$102,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,test,"bucket1$2,:3,:6001",
37,"bucket0$721,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$33,:3,:6001",
38,"bucket1$103,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,test,"bucket1$3,:3,:6001",
39,"bucket0$722,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$34,:3,:6001",
40,"bucket0$723,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$35,:3,:6001",
41,"bucket0$724,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$36,:3,:6001",
42,"bucket0$725,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,train,"bucket0$37,:3,:6001",
43,"bucket3$77,:3,:6001",,MQ,IA2,14.80307,-61.20515,289.0,,,3000,100.0,ZNE,dev,"bucket2$1,:3,:6001",
44,"bucket0$726,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$38,:3,:6001",
45,"bucket0$727,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$39,:3,:6001",
46,"bucket0$728,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$40,:3,:6001",
47,"bucket0$729,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$41,:3,:6001",
48,"bucket1$104,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,test,"bucket1$4,:3,:6001",
49,"bucket0$730,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$42,:3,:6001",
50,"bucket0$731,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$43,:3,:6001",
51,"bucket0$732,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$44,:3,:6001",
52,"bucket0$733,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$45,:3,:6001",
53,"bucket0$734,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$46,:3,:6001",
54,"bucket0$735,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$47,:3,:6001",
55,"bucket0$736,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$48,:3,:6001",
56,"bucket0$737,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$49,:3,:6001",
57,"bucket0$738,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$50,:3,:6001",
58,"bucket0$739,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$51,:3,:6001",
59,"bucket0$740,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$52,:3,:6001",
60,"bucket0$741,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$53,:3,:6001",
61,"bucket3$78,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,dev,"bucket2$2,:3,:6001",
62,"bucket0$742,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$54,:3,:6001",
63,"bucket0$743,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$55,:3,:6001",
64,"bucket1$105,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,test,"bucket1$5,:3,:6001",
65,"bucket0$744,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$56,:3,:6001",
66,"bucket0$745,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$57,:3,:6001",
67,"bucket3$79,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,dev,"bucket2$3,:3,:6001",
68,"bucket0$746,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$58,:3,:6001",
69,"bucket0$747,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$59,:3,:6001",
70,"bucket1$106,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,test,"bucket1$6,:3,:6001",
71,"bucket0$748,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$60,:3,:6001",
72,"bucket0$749,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$61,:3,:6001",
73,"bucket0$750,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$62,:3,:6001",
74,"bucket3$80,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,dev,"bucket2$4,:3,:6001",
75,"bucket0$751,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$63,:3,:6001",
76,"bucket0$752,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$64,:3,:6001",
77,"bucket3$81,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,dev,"bucket2$5,:3,:6001",
78,"bucket0$753,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$65,:3,:6001",
79,"bucket0$754,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$66,:3,:6001",
80,"bucket0$755,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$67,:3,:6001",
81,"bucket0$756,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$68,:3,:6001",
82,"bucket0$757,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$69,:3,:6001",
83,"bucket0$758,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$70,:3,:6001",
84,"bucket0$759,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$71,:3,:6001",
85,"bucket0$760,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$72,:3,:6001",
86,"bucket0$761,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$73,:3,:6001",
87,"bucket0$762,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$74,:3,:6001",
88,"bucket0$763,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$75,:3,:6001",
89,"bucket0$764,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$76,:3,:6001",
90,"bucket0$765,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$77,:3,:6001",
91,"bucket0$766,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$78,:3,:6001",
92,"bucket0$767,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$79,:3,:6001",
93,"bucket3$82,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,dev,"bucket2$6,:3,:6001",
94,"bucket0$768,:3,:6001",,WI,SAM,14.84108,-61.1638,485.0,,,3000,100.0,ZNE,train,"bucket0$80,:3,:6001",
95,"bucket1$107,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,test,"bucket1$7,:3,:6001",
96,"bucket0$769,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$81,:3,:6001",
97,"bucket0$770,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$82,:3,:6001",
98,"bucket3$83,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,dev,"bucket2$7,:3,:6001",
99,"bucket0$771,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$83,:3,:6001",
100,"bucket0$772,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$84,:3,:6001",
101,"bucket0$773,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$85,:3,:6001",
102,"bucket3$84,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,dev,"bucket2$8,:3,:6001",
103,"bucket0$774,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$86,:3,:6001",
104,"bucket0$775,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$87,:3,:6001",
105,"bucket0$776,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$88,:3,:6001",
106,"bucket0$777,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$89,:3,:6001",
107,"bucket0$778,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$90,:3,:6001",
108,"bucket1$108,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,test,"bucket1$8,:3,:6001",
109,"bucket0$779,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$91,:3,:6001",
110,"bucket1$109,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,test,"bucket1$9,:3,:6001",
111,"bucket1$110,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,test,"bucket1$10,:3,:6001",
112,"bucket0$780,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$92,:3,:6001",
113,"bucket1$111,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,test,"bucket1$11,:3,:6001",
114,"bucket3$85,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,dev,"bucket2$9,:3,:6001",
115,"bucket0$781,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$93,:3,:6001",
116,"bucket0$782,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$94,:3,:6001",
117,"bucket0$783,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$95,:3,:6001",
118,"bucket0$784,:3,:6001",,MQ,MLM,14.7846,-61.1786,370.0,,,3000,100.0,ZNE,train,"bucket0$96,:3,:6001",
